Time,discription,T1_comp_in,T2_comp_out,T3_cond_in,T4_cond_out,T5_exv_in,T6_exv_out,T7_evap_out,T10_ballvalve_in,T11_ballvalve_out,T12_HGB_out,T13_after_bypass,T14_after_sightglass,T15_ballvalve2_in,T16_comp_shell_top,T17_comp_shell_bottom,Free,T20_evap_in,T21_evap_in,T22_evap_in,T23_evap_in,T24_evap_in,T25_evap_in,Free,T40_evap_air_in,T41_evap_air_in,T42_evap_air_in,T43_evap_air_in,T44_evap_air_in,T45_evap_air_in,T46_evap_air_in,T47_evap_air_in,T48_evap_air_in,T_average_evap_air_in,T27_evap_out,T28_evap_out,T29_evap_out,T30_evap_out,T31_evap_out,T32_evap_out,Free,T50_evap_air_out,T51_evap_air_out,T52_evap_air_out,T53_evap_air_out,T54_evap_air_out,T55_evap_air_out,T56_evap_air_out,T57_evap_air_out,T58_evap_air_out,T_average_evap_air_out,T60_cond_air_in,T61_cond_air_in,T62_cond_air_in,T63_cond_air_in,T64_cond_air_in,T65_cond_air_in,T66_cond_air_in,T67_cond_air_in,T68_cond_air_in,T_average_cond_air_in,Free,Free,Free,Free,Free,Free,Free,T64_cond_air_out,T65_cond_air_out,T66_cond_air_out,T67_cond_air_out,T68_cond_air_out,T69_cond_air_out,T70_cond_air_out,T71_cond_air_out,T72_cond_air_out,T_average_cond_air_out,Free,Free,Free,Free,Free,T80_evap_new_grid,T81_evap_new_grid,T82_evap_new_grid,T83_evap_new_grid,T84_evap_new_grid,T85_evap_new_grid,T86_evap_new_grid,T87_evap_new_grid,T88_evap_new_grid,T89_evap_new_grid,T90_evap_new_grid,T91_evap_new_grid,T92_evap_new_grid,T93_evap_new_grid,T94_evap_new_grid,T95_evap_new_grid,T96_evap_new_grid,T97_evap_new_grid,T_average_evap_new_grid,Air_pressure_out,PT_total_power,Free,Free,Free,Free,Free,Free,T_dp_chilled_mirror_out,Free,m_R,T_dp_chilled_mirror_in,PT_fan_evap,PT_fan_cond,Free,Free,VLN_avg,VLL_avg,kWH,AMP_avg,WL2-N,WL3-N,Hzsys,PFSYS,PT_comp_power,AL1,AL2,AL,WL1-N,N/A,N/A,N/A,N/A ,N/A,P1_comp_in,P2_comp_out,P3_cond_out,P4_MM_out,P5_exv_in,P6_exv_out,P7_evap_in,P8_evap_out,Q_nozzle_apx,T_nozzle_in,P_atm,P_nozzle_in ,P_nozzle_out,dP_nozzle,T_room_1155,RH_room_1155,T_room_1151,RH_room_1151
[dd.mm.yyyy HH:MM:SS],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C] ,[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[-],[-],[-],[-],[-],[-],[C],[C],[C],[C],[C] ,[C] ,[C],[C],[C],[C],[-],[-],[-],[-],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[inH2O],[kW],[-],[-],[-],[-],[-],[-],[C],[-],[g/s],[C],[kW],[kW],[-],[-],[V],[V],[KW-h],[A],[V],[V],[Hz],[-],[kW],[A],[A],[A],[V],[-],[-],[-],[-],[-],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[cfm],[C],[kPa],[kPa],[kPa],[kPa],[C],[-],[C],[-]
04.01.2016 13:37:54,,18.059856,85.218417,83.337174,40.813264,40.899576,12.801635,13.881836,69.758944,52.903347,46.857362,46.088689,40.701036,45.140919,80.400701,46.865017,0,12.086155,11.829767,13.210575,12.540507,10.972926,11.258313,0,28.359086,28.341144,28.51607,28.365545,28.379002,28.280497,28.277267,28.232946,28.444847,28.355156,22.222336,23.053052,22.156134,21.222753,20.081677,16.062707,33.548651,16.453358,16.844775,16.577198,16.195661,16.097172,16.197474,16.248257,16.250252,16.933227,16.358018,33.843023,33.11536,32.387261,33.427345,32.561415,32.135283,33.548651,32.740729,32.372241,32.903479,0,0,0,0,0,0,0,44.812383,40.549949,43.669078,43.475891,43.141733,39.558464,42.697535,40.283981,42.028204,42.246358,0,0,0,0,0,15.870804,16.084684,15.454714,16.282562,16.335698,15.890216,14.814932,15.158835,14.962384,15.009231,15.063156,14.757725,13.780014,13.820186,13.943422,12.38739,12.66752,12.923341,14.733712,1.051025,7.644862,0,0,0,0,0,0,11.488076,0,120.449156,15.017135,0.772509,1.041722,0,0,120.1,207.7,89.44,18.225,7.793,7.503,60.02,0.88,5.834,18.6,18.45,17.6,8.043,0,0,0,0,0,456.39,2047.73,1970.93,1962.1,1939.98,697.59,490.54,462.41,1683.113166,18.648097,101.320749,101.320749,0.040966,0.239435,26.595736,0.513132,35.037129,0.398149
04.01.2016 13:37:58,,18.04775,85.222259,83.289453,40.519432,40.933617,12.81333,13.89046,69.750108,52.899204,46.853826,46.085585,40.72867,45.146587,80.397993,46.865636,0,12.093649,11.816684,13.196782,12.526887,10.95564,11.24577,0,28.283935,28.3078,28.521122,28.412941,28.504617,28.346197,28.299546,28.224003,28.444158,28.371591,22.227121,23.056572,22.143241,21.211474,20.07382,16.054459,33.617196,16.468686,16.878223,16.603584,16.159482,16.089831,16.209541,16.244726,16.233844,16.847771,16.360989,33.802784,33.007541,32.25899,33.575931,32.751044,32.406162,33.617196,33.04954,32.333383,32.978064,0,0,0,0,0,0,0,44.847309,40.683222,43.576076,43.542224,43.11731,39.679752,42.651466,40.27212,42.011746,42.26458,0,0,0,0,0,15.832929,16.168708,15.452036,16.294757,16.33538,15.888083,14.827144,15.147623,14.992026,14.99366,15.053396,14.762673,13.761153,13.843498,13.931834,12.324818,12.57876,12.919929,14.728245,1.019751,7.64635,0,0,0,0,0,0,11.487175,0,120.529866,15.016036,0.77041,1.04107,0,0,120.1,207.7,89.46,18.2,7.779,7.492,60.03,0.88,5.8245,18.575,18.425,17.55,8.026,0,0,0,0,0,455.85,2043.69,1968.12,1960.05,1938.8,697.46,490.02,461.62,1686.731303,18.643344,101.320749,101.320749,0.038007,0.240458,26.65404,0.50961,35.038096,0.398156
04.01.2016 13:38:02,,18.026304,85.186879,83.258665,40.738759,40.894798,12.771923,13.877717,69.739123,52.905813,46.851765,46.07235,40.736767,45.135742,80.384125,46.867293,0,12.082241,11.804726,13.189932,12.525311,10.951874,11.245103,0,28.235548,28.295121,28.459828,28.484944,28.54863,28.427355,28.407081,28.240573,28.490865,28.398883,22.224207,23.060149,22.14195,21.205849,20.076142,16.05171,33.591708,16.458685,16.84013,16.577266,16.154012,16.057515,16.203528,16.239257,16.259388,16.852275,16.348723,33.788909,32.987938,32.223637,33.77462,32.660822,32.11919,33.591708,32.518688,32.219881,32.876155,0,0,0,0,0,0,0,44.770395,40.56023,43.534891,43.542158,43.066181,39.517728,42.616814,40.159396,42.046459,42.201584,0,0,0,0,0,16.006334,16.239774,15.4344,16.310504,16.373794,15.831447,14.812221,15.111827,14.964577,14.991813,14.958766,14.749021,13.773483,13.824926,13.893634,12.347176,12.642386,12.911129,14.732067,1.094572,7.64898,0,0,0,0,0,0,11.489256,0,120.505181,14.99122,0.776385,1.041022,0,0,120,207.7,89.49,18.2,7.779,7.49,60.02,0.88,5.826,18.575,18.425,17.575,8.031,0,0,0,0,0,455.86,2045,1968.91,1961.04,1940.72,697.58,490.15,461.73,1686.793493,18.644629,101.320749,101.320749,0.036736,0.24048,26.713491,0.507305,35.038457,0.398156
04.01.2016 13:38:06,,18.025978,85.213114,83.255104,40.700594,40.78604,12.794126,13.847417,69.734429,52.900538,46.846428,46.07511,40.729373,45.150795,80.381369,46.876172,0,12.090156,11.799895,13.18147,12.518481,10.939384,11.238447,0,28.262011,28.408601,28.477135,28.551944,28.591231,28.4879,28.418648,28.28121,28.498125,28.441867,22.229868,23.056973,22.140034,21.202668,20.066812,16.04543,33.722108,16.435362,16.830954,16.562649,16.175302,16.052867,16.193621,16.263084,16.234429,16.851618,16.343533,34.051795,33.196674,32.224174,33.933932,33.247959,32.07698,33.722108,33.099102,32.273891,33.091846,0,0,0,0,0,0,0,44.77635,40.574731,43.538902,43.514974,43.083846,39.575265,42.658961,40.076162,41.992095,42.199032,0,0,0,0,0,15.928635,16.322599,15.424725,16.325864,16.283064,15.809983,14.811258,15.107415,14.940371,15.007373,14.931837,14.761316,13.784335,13.823053,13.917571,12.309987,12.646322,12.932347,14.726003,1.093398,7.647445,0,0,0,0,0,0,11.491436,0,120.625165,15.011725,0.776609,1.04147,0,0,120.1,207.7,89.51,18.25,7.81,7.521,60.02,0.88,5.84375,18.65,18.525,17.65,8.062,0,0,0,0,0,455.78,2055.4,1981.35,1972.36,1949.87,698.42,490.14,461.69,1692.253243,18.637384,101.320749,101.320749,0.041257,0.242047,26.656794,0.506087,35.038195,0.398112
04.01.2016 13:38:10,,18.03529,85.33492,83.340884,40.996523,40.704164,12.839685,13.908559,69.721254,52.901431,46.842082,46.067471,40.707042,45.147092,80.371522,46.874231,0,12.078532,11.78936,13.169312,12.508318,10.9416,11.241027,0,28.264192,28.364852,28.42388,28.54103,28.610094,28.487569,28.453841,28.331658,28.574038,28.450128,22.242925,23.074707,22.145696,21.195877,20.073569,16.038426,33.86229,16.464263,16.868364,16.601156,16.174465,16.058742,16.195142,16.250096,16.254449,16.839181,16.358335,34.087482,33.312973,32.233268,33.902117,33.419105,32.259379,33.86229,33.56828,32.511867,33.23964,0,0,0,0,0,0,0,44.979279,40.526072,43.550262,43.638347,43.092018,39.544169,42.797488,40.192221,42.061138,42.264555,0,0,0,0,0,15.826185,16.363638,15.417338,16.295632,16.31141,15.77502,14.839824,15.092945,14.940063,15.002344,14.921541,14.756285,13.799477,13.833287,13.898541,12.342989,12.573,12.960198,14.719429,1.023881,7.679695,0,0,0,0,0,0,11.488371,0,121.026653,15.028723,0.778508,1.038619,0,0,120,207.7,89.54,18.275,7.812,7.526,60.02,0.88,5.85175,18.65,18.5,17.65,8.062,0,0,0,0,0,456.05,2055.62,1982.5,1975.2,1953.32,698.79,490.73,461.99,1689.252241,18.626114,101.320749,101.320749,0.037102,0.241208,26.596949,0.504936,35.038096,0.398143
04.01.2016 13:38:14,,18.025634,85.413521,83.44062,41.279068,40.702701,12.852214,13.888514,69.738728,52.902379,46.84151,46.082889,40.690967,45.161441,80.390113,46.888094,0,12.071982,11.796286,13.163496,12.500679,10.936136,11.236841,0,28.24069,28.36037,28.462098,28.551977,28.605793,28.488291,28.415631,28.267068,28.496005,28.431992,22.22676,23.059095,22.143421,21.202627,20.07382,16.0131,33.845131,16.438403,16.850127,16.573667,16.179251,16.011467,16.199202,16.214437,16.240191,16.850489,16.338343,34.102112,33.683486,32.397419,33.966039,33.80941,32.571214,33.845131,33.480908,32.606256,33.384664,0,0,0,0,0,0,0,45.092288,40.58422,43.697773,43.696356,43.096685,39.665472,42.69823,40.288586,42.163929,42.331504,0,0,0,0,0,15.865018,16.098852,15.413715,16.278048,16.276778,15.837985,14.877966,15.083329,14.92863,14.995996,14.898123,14.703441,13.826205,13.810754,13.929083,12.366659,12.568145,12.937152,14.705326,1.126428,7.682504,0,0,0,0,0,0,11.480438,0,121.125296,15.000038,0.774618,1.044308,0,0,120.1,207.7,89.57,18.3,7.824,7.536,60.02,0.88,5.861,18.65,18.5,17.65,8.07,0,0,0,0,0,456.17,2054.65,1977.69,1968.57,1945.47,697.42,491.24,461.97,1688.567696,18.641641,101.320749,101.320749,0.038254,0.241009,26.597031,0.504932,35.038932,0.39814
04.01.2016 13:38:18,,17.968646,85.336515,83.396305,41.106212,40.72759,12.82298,13.879952,69.749086,52.903985,46.847072,46.093497,40.689734,45.155172,80.401102,46.901528,0,12.082595,11.792878,13.159366,12.504736,10.948037,11.252018,0,28.265505,28.356117,28.505386,28.489061,28.65948,28.519021,28.482782,28.332074,28.541624,28.461228,22.232726,23.061812,22.142893,21.196501,20.076183,16.007489,33.945528,16.451291,16.829113,16.564978,16.141719,16.045583,16.167294,16.210279,16.212092,16.908686,16.327794,33.673688,33.252592,32.351489,33.839086,33.120713,32.393869,33.945528,33.177541,32.560871,33.146153,0,0,0,0,0,0,0,44.9255,40.655263,43.402303,43.681989,43.124331,39.658882,42.873787,40.282,42.034211,42.293141,0,0,0,0,0,15.858456,16.162667,15.40116,16.116234,16.217442,15.803844,14.864861,15.077306,14.927146,15.005406,14.915525,14.732832,13.785638,13.85562,13.907968,12.36772,12.533554,12.961336,14.694151,1.102821,7.665586,0,0,0,0,0,0,11.479225,0,120.743969,14.967485,0.77554,1.040101,0,0,120,207.7,89.59,18.25,7.799,7.519,60.04,0.88,5.84175,18.625,18.475,17.625,8.055,0,0,0,0,0,456.4,2052.16,1978.22,1969.77,1946.61,698,491.7,462.13,1685.231164,18.633158,101.320749,101.320749,0.036138,0.240064,26.525532,0.506098,34.960467,0.398135
04.01.2016 13:38:22,,17.944865,85.301949,83.35344,41.080448,40.826651,12.829677,13.80655,69.749826,52.901723,46.834722,46.087262,40.699815,45.162092,80.409028,46.888961,0,12.074435,11.789815,13.159945,12.497125,10.950804,11.25606,0,28.320085,28.39598,28.434375,28.497705,28.594756,28.521744,28.490349,28.387368,28.623278,28.47396,22.239456,23.069078,22.150706,21.209738,20.07389,15.998295,33.938207,16.435391,16.834789,16.540195,16.113662,16.035845,16.166806,16.2321,16.232462,16.848384,16.323906,33.714237,33.007765,32.251524,34.097497,33.560256,32.252597,33.938207,33.210958,32.501869,33.170546,0,0,0,0,0,0,0,44.943467,40.602413,43.467618,43.695897,43.113424,39.602968,42.725615,40.196438,42.100836,42.272075,0,0,0,0,0,15.860882,16.138612,15.392698,16.147862,16.311817,15.802461,14.856031,15.075922,14.905424,15.018548,14.956268,14.763231,13.801521,13.862232,13.893677,12.329563,12.574225,12.957785,14.702709,1.045045,7.659523,0,0,0,0,0,0,11.484208,0,120.590711,14.985909,0.776766,1.03336,0,0,120.1,207.8,89.62,18.225,7.787,7.507,60.01,0.88,5.8355,18.6,18.425,17.6,8.039,0,0,0,0,0,456.55,2046.44,1972.11,1964.76,1943.6,698.22,490.98,462.25,1684.191057,18.64,101.320749,101.320749,0.035133,0.239765,26.536318,0.504965,35.094171,0.398153
04.01.2016 13:38:26,,17.904337,85.224308,83.306858,41.092259,40.916366,12.813105,13.796337,69.751165,52.90786,46.861271,46.087128,40.714069,45.164371,80.408902,46.90501,0,12.074904,11.786824,13.15332,12.49177,10.956012,11.253067,0,28.346384,28.398416,28.484712,28.566337,28.581944,28.447395,28.405593,28.351049,28.610825,28.465851,22.237249,23.067954,22.143628,21.196154,20.06716,15.984465,33.928741,16.443327,16.822239,16.560459,16.107452,16.048318,16.148082,16.245296,16.252914,16.934437,16.328511,33.743351,33.18737,32.212001,34.070176,33.20792,32.364007,33.928741,33.3087,32.31501,33.148586,0,0,0,0,0,0,0,44.867158,40.585184,43.291422,43.710077,43.120518,39.555147,42.674539,40.171918,42.112017,42.231998,0,0,0,0,0,15.969435,16.00481,15.392581,16.123804,16.394212,15.788011,14.961054,15.117564,14.859364,14.940172,15.002453,14.707902,13.850664,13.861752,13.906829,12.360027,12.612262,12.975069,14.712665,1.019204,7.662137,0,0,0,0,0,0,11.47357,0,120.508033,14.975058,0.776368,1.036256,0,0,120.1,207.7,89.64,18.225,7.795,7.507,60.02,0.88,5.8385,18.625,18.475,17.6,8.049,0,0,0,0,0,456.78,2049.44,1972.39,1962.89,1940.67,696.48,491.47,462.52,1682.276379,18.647571,101.320749,101.320749,0.035042,0.239217,26.478407,0.504937,35.096908,0.398147
04.01.2016 13:38:30,,17.912847,85.162627,83.225533,40.86495,40.938641,12.788618,13.828574,69.741246,52.904112,46.854418,46.089901,40.738566,45.16298,80.393819,46.906686,0,12.087265,11.793725,13.157847,12.490658,10.948884,11.260336,0,28.400908,28.495098,28.549634,28.563986,28.569008,28.462805,28.396423,28.360719,28.522546,28.480125,22.238526,23.058775,22.134081,21.185335,20.049101,15.971418,33.742033,16.429559,16.794338,16.458391,16.122521,16.073546,16.182376,16.254923,16.280132,16.875363,16.324473,33.468718,32.884549,32.188325,33.653971,32.865781,32.329247,33.742033,32.997509,32.470153,32.955587,0,0,0,0,0,0,0,44.865103,40.547238,43.678602,43.585025,43.107646,39.555395,42.687734,40.124541,42.024254,42.241726,0,0,0,0,0,16.245762,15.90148,15.387393,16.131497,16.394288,15.761959,14.942608,15.118184,14.863798,14.945876,15.022864,14.756288,13.818203,13.879822,13.881276,12.299305,12.649458,12.979871,14.721107,1.06885,7.648222,0,0,0,0,0,0,11.469259,0,120.37451,14.939768,0.775249,1.041812,0,0,120.1,207.7,89.67,18.225,7.791,7.513,60.01,0.88,5.836,18.625,18.475,17.625,8.049,0,0,0,0,0,457.02,2051.79,1978.51,1970.86,1949.21,699.14,491.75,462.69,1686.814882,18.629412,101.320749,101.320749,0.036994,0.24053,26.538629,0.509597,35.098088,0.398133
04.01.2016 13:38:34,,17.896338,85.195653,83.241678,40.946801,40.937507,12.859933,13.870928,69.751069,52.911219,46.856796,46.083084,40.754699,45.184458,80.387212,46.909939,0,12.094165,11.793888,13.172561,12.504835,10.959255,11.263597,0,28.353882,28.457045,28.58657,28.602894,28.623164,28.483956,28.424931,28.327507,28.509431,28.485487,22.229881,23.058068,22.129765,21.180655,20.039897,15.955468,33.860271,16.451877,16.812841,16.525494,16.163527,16.067756,16.18112,16.243148,16.26473,16.947878,16.338812,33.963675,33.423517,32.234108,33.850983,33.299875,32.470689,33.860271,33.210174,32.465325,33.197624,0,0,0,0,0,0,0,44.934826,40.534941,43.716666,43.647372,43.058494,39.545934,42.752074,40.170172,42.053849,42.268259,0,0,0,0,0,16.26774,15.942333,15.415923,16.021608,16.423698,15.763626,14.921033,15.119126,14.872912,14.881447,15.055943,14.730714,13.82987,13.869678,13.922388,12.281499,12.66161,13.007665,14.721601,1.051657,7.676332,0,0,0,0,0,0,11.473095,0,120.694467,14.958929,0.775579,1.037063,0,0,120.1,207.8,89.7,18.275,7.822,7.53,60,0.88,5.85375,18.675,18.525,17.675,8.078,0,0,0,0,0,457.2,2058.27,1984.62,1977.34,1955.82,700.27,491.49,463.15,1684.38379,18.625634,101.320749,101.320749,0.037239,0.23982,26.595523,0.511969,35.096056,0.398179
04.01.2016 13:38:38,,17.892414,85.290326,83.304327,40.933987,40.929562,12.914159,13.932293,69.750669,52.906267,46.861847,46.087485,40.763352,45.181186,80.375918,46.914333,0,12.099224,11.795853,13.170158,12.506616,10.967236,11.257727,0,28.385422,28.52213,28.607699,28.581689,28.584021,28.478357,28.420408,28.347026,28.517287,28.493782,22.23535,23.070923,22.149305,21.202919,20.043027,15.958428,34.03567,16.453566,16.846433,16.577044,16.185168,16.071078,16.231417,16.278027,16.308857,16.908785,16.368949,34.325461,33.899589,32.412782,34.008883,33.263629,32.322121,34.03567,33.032923,32.831488,33.348061,0,0,0,0,0,0,0,45.083055,40.579042,43.851033,43.689063,43.181937,39.489795,42.793085,40.117438,42.056022,42.315608,0,0,0,0,0,15.96835,16.032204,15.424711,15.975969,16.405277,15.770233,14.857189,15.077261,14.89841,14.931822,15.079077,14.753492,13.813404,13.856666,13.91174,12.244438,12.662929,12.997341,14.703362,1.030434,7.689003,0,0,0,0,0,0,11.475143,0,120.947188,14.962076,0.772128,1.038636,0,0,120,207.7,89.72,18.35,7.845,7.559,59.99,0.88,5.87675,18.725,18.575,17.7,8.099,0,0,0,0,0,457.53,2065.01,1992.37,1984.45,1962.46,700.82,492.32,463.33,1682.001791,18.63839,101.320749,101.320749,0.036598,0.239119,26.655876,0.513139,35.098711,0.398163
04.01.2016 13:38:42,,17.894716,85.418191,83.420957,41.294746,40.888826,12.91719,13.853369,69.756728,52.918787,46.858767,46.090753,40.773295,45.18073,80.385568,46.9235,0,12.097786,11.801518,13.182727,12.509183,10.976368,11.271959,0,28.381493,28.539909,28.620454,28.608077,28.606642,28.51282,28.4468,28.357451,28.495418,28.507674,22.247242,23.067665,22.153261,21.212836,20.040664,15.952246,34.084047,16.456817,16.856752,16.568872,16.189507,16.088115,16.246819,16.29633,16.293973,16.94774,16.374648,34.281348,33.647909,32.554557,34.11351,33.662557,32.717782,34.084047,33.500352,32.855961,33.490891,0,0,0,0,0,0,0,45.181254,40.73513,43.674125,43.872599,43.159369,39.720501,42.901384,40.49425,42.228255,42.440763,0,0,0,0,0,15.913638,16.04135,15.440032,16.058401,16.485137,15.80587,14.881416,15.102936,14.91047,14.977837,15.096764,14.860351,13.814752,13.902182,13.892731,12.347728,12.676887,12.989283,14.733209,1.03887,7.704902,0,0,0,0,0,0,11.463096,0,121.170568,14.960781,0.772591,1.042357,0,0,120,207.7,89.75,18.325,7.847,7.557,59.99,0.88,5.8755,18.725,18.575,17.7,8.091,0,0,0,0,0,457.89,2062.53,1987.87,1979.87,1957.14,700.17,492.1,463.64,1682.313039,18.639428,101.320749,101.320749,0.039247,0.239197,26.713934,0.514288,35.098269,0.398146
04.01.2016 13:38:46,,17.942284,85.376167,83.415215,41.361728,40.886822,12.87846,13.908379,69.779555,52.920719,46.870346,46.115709,40.767305,45.186861,80.415585,46.935733,0,12.099812,11.79717,13.194936,12.506476,10.988238,11.279999,0,28.398202,28.541726,28.637339,28.650433,28.58747,28.475169,28.435879,28.356577,28.487009,28.507756,22.237267,23.066169,22.158077,21.219281,20.044405,15.934957,34.192295,16.505176,16.88733,16.567366,16.226633,16.069378,16.239329,16.299359,16.298633,16.996802,16.38665,33.842999,33.045638,32.400112,34.097481,32.99774,32.509363,34.192295,33.492532,32.917668,33.277314,0,0,0,0,0,0,0,45.023424,40.520093,43.565034,43.799852,43.298087,39.6061,42.891536,40.175401,42.249982,42.347723,0,0,0,0,0,15.968552,16.038755,15.444333,16.088276,16.561054,15.777693,14.894981,15.11432,14.923853,14.957809,15.205274,14.799823,13.845053,13.859958,13.965923,12.395545,12.68043,13.027024,14.752703,1.024947,7.693892,0,0,0,0,0,0,11.463407,0,120.784619,14.947685,0.77233,1.034007,0,0,120,207.7,89.78,18.275,7.824,7.536,59.98,0.88,5.8595,18.65,18.5,17.65,8.058,0,0,0,0,0,458.05,2052.68,1975.99,1965.94,1942.44,697.53,492.14,463.95,1686.640773,18.627972,101.320749,101.320749,0.039616,0.24043,26.714016,0.514278,35.156671,0.398133
04.01.2016 13:38:50,,17.908961,85.174921,83.286171,41.219863,40.925643,12.774127,13.923464,69.769588,52.925568,46.871533,46.103319,40.768064,45.192879,80.430687,46.943918,0,12.108072,11.805978,13.21028,12.507635,10.987758,11.27879,0,28.394859,28.545558,28.620004,28.655163,28.680813,28.581795,28.549505,28.442582,28.576055,28.560704,22.241291,23.078482,22.176353,21.2401,20.057294,15.9332,33.7316,16.507227,16.912943,16.598064,16.280373,16.144347,16.30667,16.335142,16.336774,16.948649,16.427692,32.913968,32.534448,32.187537,33.473827,32.44916,32.288044,33.7316,33.054091,32.594879,32.803061,0,0,0,0,0,0,0,44.871229,40.854995,43.386259,43.63387,43.218559,39.797802,42.758604,40.483211,42.091789,42.344035,0,0,0,0,0,16.02489,16.241097,15.466578,16.132092,16.590166,15.869964,14.898715,15.231336,14.941933,14.965357,15.258748,14.783762,13.804075,13.937854,13.983473,12.396376,12.697243,12.989804,14.789637,1.063521,7.65204,0,0,0,0,0,0,11.463407,0,119.880083,14.965961,0.774538,1.040499,0,0,120.1,207.7,89.8,18.2,7.783,7.492,60,0.88,5.82725,18.575,18.45,17.575,8.031,0,0,0,0,0,457.69,2044.85,1968.42,1959.17,1937.66,697.04,491.67,463.77,1688.89776,18.62726,101.320749,101.320749,0.040602,0.241074,26.713393,0.516634,35.156884,0.396999
04.01.2016 13:38:54,,17.89996,85.005809,83.104647,40.623549,41.02017,12.745074,13.933583,69.763976,52.929506,46.873549,46.103367,40.778959,45.193147,80.422094,46.941123,0,12.102336,11.809165,13.222738,12.499535,10.98475,11.276148,0,28.353143,28.551388,28.58332,28.668167,28.692382,28.599464,28.536857,28.416836,28.587984,28.554394,22.24257,23.073271,22.187373,21.254559,20.055864,15.920698,33.464467,16.558374,16.907884,16.633615,16.291996,16.080515,16.342412,16.314302,16.33679,16.966064,16.433236,32.978064,32.466613,32.330714,33.29473,32.439971,32.231641,33.464467,33.054379,32.503803,32.751598,0,0,0,0,0,0,0,44.761217,40.720488,43.426091,43.540239,43.027736,39.637229,42.753231,40.340314,42.035488,42.249115,0,0,0,0,0,16.002075,16.129231,15.460811,16.132133,16.594921,15.997721,14.905293,15.232467,14.959406,14.940158,15.285655,14.794155,13.867736,13.902635,13.970974,12.46358,12.71757,12.996663,14.797399,1.078234,7.65297,0,0,0,0,0,0,11.465178,0,119.818944,14.962584,0.77213,1.041503,0,0,120,207.7,89.83,18.2,7.783,7.488,60.01,0.88,5.8245,18.575,18.425,17.575,8.028,0,0,0,0,0,457.45,2043.06,1966.5,1957.46,1934.96,696.2,490.66,463.05,1679.787939,18.62983,101.320749,101.320749,0.037782,0.238471,26.713753,0.516629,35.157277,0.395816
04.01.2016 13:38:58,,17.964514,85.02053,83.085429,40.526367,41.083692,12.734073,14.011334,69.741165,52.919159,46.86658,46.092445,40.809977,45.186594,80.395179,46.927594,0,12.098306,11.797485,13.217076,12.497691,10.971421,11.273573,0,28.308801,28.442109,28.613971,28.653434,28.707067,28.502927,28.470276,28.297676,28.476017,28.49692,22.240033,23.079027,22.197643,21.266463,20.07754,15.903815,33.302742,16.594986,16.923097,16.612572,16.262604,16.12186,16.30214,16.338229,16.360534,17.056126,16.439503,32.947293,32.410616,32.18243,33.067217,32.471053,32.252178,33.302742,32.97589,32.556697,32.685124,0,0,0,0,0,0,0,44.71421,40.47082,43.347306,43.418742,42.998753,39.43589,42.633081,40.189732,42.008258,42.135199,0,0,0,0,0,15.987439,16.181889,15.464681,16.176085,16.565607,16.067255,14.891914,15.18823,15.025738,14.9384,15.283898,14.795666,13.90033,14.02083,13.981392,12.358251,12.621406,12.990213,14.802179,1.100433,7.640076,0,0,0,0,0,0,11.473619,0,119.790947,14.976763,0.770674,1.038379,0,0,120,207.7,89.85,18.15,7.76,7.469,60,0.88,5.809,18.525,18.375,17.525,8.001,0,0,0,0,0,456.29,2037.99,1964.26,1956.86,1935.85,695.93,490.26,462.29,1681.211475,18.626734,101.320749,101.320749,0.038625,0.238878,26.760436,0.515453,35.087303,0.396977
04.01.2016 13:39:02,,18.036761,85.079978,83.096961,40.359209,41.006555,12.727107,13.997599,69.704771,52.898694,46.858559,46.086383,40.822,45.180741,80.359457,46.922417,0,12.094598,11.776291,13.220464,12.479242,10.942008,11.257106,0,28.351259,28.513625,28.611752,28.640632,28.677584,28.520442,28.475592,28.328113,28.513984,28.514776,22.246319,23.076657,22.219803,21.283226,20.082934,15.895805,33.435521,16.580998,16.90422,16.658957,16.291413,16.146682,16.30574,16.338564,16.364134,17.030908,16.448838,33.226648,32.368442,32.096607,33.550216,32.796995,32.296019,33.435521,33.206991,32.340546,32.813109,0,0,0,0,0,0,0,44.667052,40.384955,43.402559,43.465662,42.96501,39.547849,42.625934,40.013034,41.966504,42.115395,0,0,0,0,0,15.855757,16.178107,15.469609,16.096123,16.548048,16.089049,14.984186,15.07733,14.972383,14.874327,15.324223,14.822571,13.901085,14.015587,14.012134,12.328062,12.613345,12.974151,14.785338,1.139729,7.631735,0,0,0,0,0,0,11.470996,0,120.006526,14.982729,0.776305,1.049763,0,0,120,207.6,89.88,18.2,7.777,7.488,60.01,0.88,5.8235,18.575,18.425,17.55,8.024,0,0,0,0,0,455.49,2043.73,1968.86,1958.65,1936.54,696.62,488.41,461.27,1691.315598,18.631533,101.320749,101.320749,0.041222,0.241753,26.818051,0.513107,35.035277,0.396963
